day,arm,period,universe,ticks,trades,gross_pnl,modeled_cost,net_pnl,net_pct,equity_start,equity_end,halted,day_stop,session_close
2026-05-11,movers,vault,"MU,SPY,QQQ,NVDA,INTC,TSLA,AMD,AAPL,MSFT,AVGO",13,2,0.4463,0.096,0.3503,1.4057,31.749,32.1953,False,False,16:00
2026-05-12,movers,vault,"MU,NVDA,TSLA,SPY,QQQ,INTC,AMD,MSFT,AAPL,GOOGL",13,1,-0.0355,0.0483,-0.0838,-0.11,32.1953,32.1599,False,False,16:00
2026-05-13,movers,vault,"MU,SPY,NVDA,QQQ,TSLA,INTC,AMD,SOXL,MSFT,AAPL",13,2,-0.2014,0.0963,-0.2977,-0.6262,32.1599,31.9585,False,False,16:00
2026-05-14,movers,vault,"MU,NVDA,SPY,TSLA,QQQ,AAPL,INTC,AMD,MSFT,GOOGL",13,2,-0.0034,0.0959,-0.0993,-0.0106,31.9585,31.9551,False,False,16:00
2026-05-15,movers,vault,"NVDA,SPY,MU,QQQ,TSLA,INTC,AMD,MSFT,AAPL,AVGO",13,2,0.0073,0.0959,-0.0886,0.0228,31.9551,31.9624,False,False,16:00
2026-05-18,movers,vault,"SPY,NVDA,QQQ,MU,TSLA,MSFT,AAPL,INTC,AMD,AMZN",13,1,-0.06,0.048,-0.108,-0.1877,31.9624,31.9024,False,False,16:00
2026-05-19,movers,vault,"MU,SPY,QQQ,NVDA,TSLA,INTC,MSFT,AMD,SOXL,GOOGL",13,2,-0.3095,0.0953,-0.4048,-0.9698,31.9024,31.593,False,False,16:00
2026-05-20,movers,vault,"MU,SPY,QQQ,NVDA,TSLA,INTC,AMD,GOOGL,MSFT,SOXL",13,3,-0.1721,0.1398,-0.3119,-0.5444,31.593,31.421,False,False,16:00
2026-05-21,movers,vault,"NVDA,MU,SPY,QQQ,INTC,TSLA,AMD,GOOGL,MSFT,AAPL",13,3,-0.1729,0.1407,-0.3136,-0.5503,31.421,31.2481,False,False,16:00
2026-05-22,movers,vault,"NVDA,MU,SPY,QQQ,TSLA,MSFT,AAPL,AMD,INTC,AMZN",13,2,-0.4191,0.0932,-0.5123,-1.3412,31.2481,30.829,False,False,16:00
2026-05-26,movers,vault,"NVDA,SPY,MU,QQQ,TSLA,AMD,AAPL,INTC,MSFT,SOXL",13,4,0.5576,0.1849,0.3727,1.8087,30.829,31.3866,False,False,16:00
2026-05-27,movers,vault,"MU,NVDA,SPY,QQQ,TSLA,AMD,AAPL,INTC,MSFT,SOXL",13,2,-0.3197,0.0937,-0.4134,-1.0183,31.3866,31.067,False,False,16:00
2026-05-28,movers,vault,"MU,NVDA,SPY,QQQ,TSLA,SOXL,AAPL,META,AMD,MSFT",13,2,0.0309,0.0933,-0.0624,0.0995,31.067,31.0979,False,False,16:00
2026-05-29,movers,vault,"MU,SPY,NVDA,QQQ,MSFT,AMD,AAPL,TSLA,INTC,AMZN",13,2,-0.1409,0.0931,-0.234,-0.4531,31.0979,30.957,False,False,16:00
2026-06-01,movers,vault,"NVDA,MU,SPY,MSFT,QQQ,INTC,AAPL,TSLA,AVGO,GOOGL",13,2,-0.4991,0.0922,-0.5913,-1.6122,30.957,30.4579,False,False,16:00
2026-06-02,movers,vault,"MU,NVDA,SPY,QQQ,MSFT,TSLA,META,AMD,AAPL,INTC",13,2,-0.0675,0.0913,-0.1588,-0.2216,30.4579,30.3904,False,False,16:00
2026-06-03,movers,vault,"MU,NVDA,SPY,QQQ,AVGO,GOOGL,MSFT,TSLA,AAPL,AMD",13,1,-0.2355,0.0453,-0.2808,-0.7749,30.3904,30.1549,False,False,16:00
2026-06-04,movers,vault,"MU,SPY,NVDA,QQQ,AVGO,GOOGL,TSLA,MSFT,AMD,AAPL",13,2,0.2466,0.0909,0.1557,0.8178,30.1549,30.4015,False,False,16:00
2026-06-05,movers,vault,"MU,SPY,NVDA,AVGO,QQQ,GOOGL,SOXL,AMD,TSLA,AAPL",13,0,0,0,0,0.0,30.4015,30.4015,False,False,16:00
2026-06-08,movers,vault,"QQQ,SPY,MU,NVDA,TSLA,AMD,AAPL,SOXL,AVGO,META",13,2,-0.0252,0.0913,-0.1165,-0.0829,30.4015,30.3763,False,False,16:00
2026-06-09,movers,vault,"MU,SPY,QQQ,NVDA,AAPL,TSLA,INTC,AVGO,SOXL,MSFT",13,0,0,0,0,0.0,30.3763,30.3763,False,False,16:00
2026-06-10,movers,vault,"MU,QQQ,SPY,NVDA,SOXL,TSLA,AAPL,AMD,INTC,AVGO",13,3,-1.0117,0.1342,-1.1459,-3.3302,30.3763,29.3647,False,True,16:00
2026-06-11,movers,vault,"MU,QQQ,SPY,NVDA,TSLA,SOXL,AAPL,AVGO,INTC,MSFT",13,2,-0.5722,0.0873,-0.6595,-0.1498,29.3647,29.3207,True,False,16:00
2026-06-12,movers,vault,"SPY,MU,QQQ,NVDA,INTC,MSFT,TSLA,SOXL,AMD,AVGO",13,2,-0.4328,0.0858,-0.5186,-1.5032,28.7925,28.3597,False,False,16:00
2026-06-15,movers,vault,"SPY,MU,QQQ,TSLA,NVDA,INTC,AMD,MSFT,AMZN,SOXL",13,2,-0.0783,0.085,-0.1633,-0.2761,28.3597,28.2814,False,False,16:00
2026-06-16,movers,vault,"MU,SPY,QQQ,NVDA,TSLA,AMD,INTC,AAPL,MSFT,AVGO",13,1,-0.0213,0.0424,-0.0637,-0.0753,28.2814,28.2601,False,False,16:00
2026-06-17,movers,vault,"SPY,MU,QQQ,NVDA,TSLA,INTC,AMD,MSFT,SOXL,AAPL",13,2,-1.3065,0.0828,-1.3893,-4.6231,28.2601,26.9536,False,True,16:00
2026-06-18,movers,vault,"SPY,MU,QQQ,NVDA,TSLA,MSFT,AVGO,INTC,AMD,AAPL",13,2,0.2721,0.0814,0.1907,1.0095,26.9536,27.2257,False,False,16:00
2026-06-22,movers,vault,"MU,SPY,NVDA,QQQ,INTC,AAPL,AMD,TSLA,MSFT,AVGO",13,2,-0.5678,0.0808,-0.6486,-2.0859,27.2257,26.6578,False,False,16:00
2026-06-23,movers,vault,"MU,SPY,QQQ,NVDA,TSLA,GOOGL,INTC,MSFT,AMZN,AMD",13,2,-0.34,0.0796,-0.4196,-0.6025,26.6578,26.4972,True,False,16:00
2026-06-24,movers,vault,"MU,SPY,QQQ,NVDA,TSLA,INTC,SOXL,AMD,AAPL,MSFT",13,2,-0.2757,0.0786,-0.3543,-1.0476,26.3179,26.0422,False,False,16:00
2026-06-25,movers,vault,"MU,SPY,QQQ,NVDA,AMZN,MSFT,AAPL,GOOGL,TSLA,AMD",13,1,0.0366,0.0391,-0.0025,0.1402,26.0422,26.0787,False,False,16:00
2026-06-26,movers,vault,"MU,SPY,QQQ,AAPL,NVDA,MSFT,AMZN,INTC,GOOGL,SOXL",13,2,-1.0331,0.0767,-1.1098,-3.9615,26.0787,25.0456,False,True,16:00
2026-06-29,movers,vault,"MU,AAPL,MSFT,AMZN,SPY,GOOGL,NVDA,QQQ,AMD,TSLA",13,2,0.6304,0.0762,0.5542,2.517,25.0456,25.676,False,False,16:00
2026-06-30,movers,vault,"MU,SPY,QQQ,NVDA,TSLA,MSFT,AAPL,AMZN,AMD,INTC",13,2,0.4139,0.0778,0.3361,1.6124,25.676,26.09,False,False,16:00
2026-07-01,movers,vault,"MU,SPY,NVDA,QQQ,AMD,AAPL,TSLA,MSFT,INTC,AMZN",13,2,-0.0646,0.0783,-0.1429,-0.248,26.09,26.0253,False,False,16:00
2026-07-02,movers,vault,"MU,SPY,QQQ,NVDA,META,MSFT,TSLA,AMD,AAPL,INTC",13,2,0.1596,0.0783,0.0813,0.6136,26.0253,26.185,False,False,16:00
2026-07-06,movers,vault,"MU,SPY,QQQ,TSLA,NVDA,AAPL,SOXL,MSFT,INTC,AMD",13,2,-1.1515,0.0768,-1.2283,-4.3979,26.185,25.0334,False,True,16:00
2026-07-07,movers,vault,"SPY,MU,TSLA,QQQ,NVDA,AMD,AAPL,MSFT,META,INTC",13,2,-0.291,0.0747,-0.3657,-1.162,25.0334,24.7425,False,False,16:00
2026-07-08,movers,vault,"MU,SPY,QQQ,NVDA,INTC,TSLA,AMD,AAPL,SOXL,META",13,2,0.2142,0.0747,0.1395,0.8657,24.7425,24.9567,False,False,16:00
2026-07-09,movers,vault,"MU,SPY,NVDA,QQQ,TSLA,AAPL,AMD,AVGO,INTC,SOXL",13,2,0.3241,0.0754,0.2487,1.2982,24.9567,25.2807,False,False,16:00
2026-07-10,movers,vault,"MU,SPY,NVDA,QQQ,META,TSLA,AAPL,AMD,MSFT,AVGO",13,2,0.0825,0.0758,0.0067,0.3263,25.2807,25.3632,False,False,16:00
2026-07-13,movers,vault,"SPY,NVDA,MU,META,QQQ,TSLA,AMD,AAPL,MSFT,INTC",13,2,-0.4914,0.0754,-0.5668,-1.9378,25.3632,24.8717,False,False,16:00
2026-07-14,movers,vault,"MU,SPY,QQQ,NVDA,AAPL,TSLA,META,AMD,MSFT,INTC",13,2,-0.1194,0.0745,-0.1939,-0.4801,24.8717,24.7523,False,False,16:00
2026-07-15,movers,vault,"MU,NVDA,SPY,QQQ,AMD,AAPL,META,MSFT,INTC,TSLA",13,2,0.151,0.0745,0.0765,0.61,24.7523,24.9033,False,False,16:00
2026-07-16,movers,vault,"MU,SPY,NVDA,QQQ,AAPL,AMD,MSFT,META,TSLA,INTC",13,3,-0.3881,0.1112,-0.4993,-1.5584,24.9033,24.5152,False,False,16:00
2026-07-17,movers,vault,"MU,SPY,QQQ,NVDA,AAPL,MSFT,GOOGL,AMD,TSLA,AMZN",13,2,0.0441,0.0738,-0.0297,0.1799,24.5152,24.5593,False,False,16:00
2026-07-20,movers,vault,"MU,SPY,QQQ,NVDA,AAPL,AMD,META,SOXL,MSFT,TSLA",13,2,0.1838,0.074,0.1098,0.748,24.5593,24.743,False,False,16:00
2026-07-21,movers,vault,"SPY,MU,QQQ,NVDA,AAPL,TSLA,AMD,MSFT,GOOGL,INTC",13,2,-0.0964,0.0742,-0.1706,-0.3892,24.743,24.6467,False,False,16:00
2026-07-22,movers,vault,"MU,SPY,QQQ,NVDA,AMD,AAPL,TSLA,INTC,MSFT,SOXL",13,2,-0.1161,0.0738,-0.1899,-0.4715,24.6467,24.5305,False,False,16:00
2026-07-23,movers,vault,"MU,NVDA,SPY,QQQ,AMD,GOOGL,AAPL,TSLA,MSFT,AMZN",13,1,-0.2947,0.0364,-0.3311,-1.2014,24.5305,24.2358,False,False,16:00
2026-07-24,movers,vault,"SPY,MU,TSLA,QQQ,NVDA,GOOGL,AMD,INTC,AAPL,MSFT",13,2,-0.125,0.0725,-0.1975,-0.5162,24.2358,24.1107,False,False,16:00
2026-07-27,movers,vault,"MU,SPY,QQQ,NVDA,TSLA,INTC,AAPL,AMD,MSFT,GOOGL",13,2,-0.307,0.0718,-0.3788,-0.9863,24.1107,23.8729,True,False,16:00
2026-07-28,movers,vault,"MU,SPY,NVDA,QQQ,AAPL,AMD,TSLA,INTC,SOXL,MSFT",13,2,0.0079,0.0715,-0.0636,0.0332,23.8038,23.8117,False,False,16:00
2026-07-29,movers,vault,"MU,SPY,QQQ,NVDA,AAPL,AMD,SOXL,INTC,MSFT,TSLA",13,2,-0.2707,0.0711,-0.3418,-1.1368,23.8117,23.541,False,False,16:00
2026-07-30,movers,vault,"MU,SPY,QQQ,NVDA,AAPL,MSFT,AMD,SOXL,META,INTC",13,2,-0.1278,0.0705,-0.1983,-0.5429,23.541,23.4132,False,False,16:00
2026-07-31,movers,vault,"MU,MSFT,SPY,QQQ,NVDA,AAPL,AMZN,META,AMD,INTC",13,2,-0.0321,0.0702,-0.1023,-0.1375,23.4132,23.381,False,False,16:00
2026-08-03,movers,vault,"SPY,MU,AAPL,AMZN,QQQ,MSFT,NVDA,GOOGL,META,AMD",13,2,0.2575,0.0705,0.187,1.1013,23.381,23.6385,False,False,16:00
2026-08-04,movers,vault,"SPY,MU,MSFT,QQQ,NVDA,AMZN,AAPL,META,GOOGL,TSLA",13,2,0.0758,0.071,0.0048,0.3202,23.6385,23.7142,False,False,16:00
2026-08-05,movers,vault,"SPY,QQQ,MU,NVDA,PLTR,AMD,MSFT,AAPL,AMZN,GOOGL",13,2,-0.2103,0.0708,-0.2811,-0.8868,23.7142,23.5039,False,False,16:00
2026-08-06,movers,vault,"NVDA,SPY,MU,QQQ,AMD,GOOGL,MSFT,AAPL,AMZN,PLTR",13,2,0.137,0.0707,0.0663,0.5833,23.5039,23.641,False,False,16:00
2026-08-07,movers,vault,"MU,SPY,NVDA,QQQ,MSFT,AAPL,AMD,GOOGL,TSLA,AMZN",13,2,-0.2142,0.0706,-0.2848,-0.9065,23.641,23.4267,False,False,16:00
2026-08-10,movers,vault,"SPY,MU,NVDA,QQQ,MSFT,PLTR,TSLA,AMD,AAPL,AMZN",13,2,-0.4477,0.0696,-0.5173,-1.9111,23.4267,22.979,False,False,16:00
2026-08-11,movers,vault,"SPY,NVDA,MU,QQQ,MSFT,AAPL,PLTR,AMZN,INTC,AMD",13,1,-0.0304,0.0344,-0.0648,-0.1323,22.979,22.9486,False,False,16:00
2026-08-12,movers,vault,"SPY,MU,NVDA,QQQ,INTC,MSFT,AAPL,GOOGL,AMZN,AMD",13,2,-0.3786,0.0683,-0.4469,-1.6493,22.9486,22.5701,False,False,16:00
2026-08-13,movers,vault,"MU,SPY,NVDA,QQQ,INTC,MSFT,AAPL,TSLA,META,AMD",13,2,-0.0932,0.0676,-0.1608,-0.4129,22.5701,22.4769,False,False,16:00
2026-08-14,movers,vault,"MU,SPY,QQQ,NVDA,AAPL,INTC,TSLA,MSFT,AMD,AMZN",13,2,-0.0242,0.0675,-0.0917,-0.1081,22.4769,22.4526,False,False,16:00
2026-08-17,movers,vault,"MU,SPY,QQQ,NVDA,TSLA,AMD,AVGO,INTC,AAPL,MSFT",13,2,-0.4177,0.0668,-0.4845,-1.8599,22.4526,22.035,False,False,16:00
2026-08-18,movers,vault,"MU,SPY,NVDA,QQQ,MSFT,AAPL,AMZN,AMD,META,INTC",13,2,-0.1173,0.0659,-0.1832,-0.5323,22.035,21.9177,False,False,16:00
2026-08-19,movers,vault,"QQQ,MU,SPY,NVDA,AAPL,META,INTC,MSFT,AMD,SOXL",13,2,-0.0941,0.0656,-0.1597,-0.4293,21.9177,21.8236,False,False,16:00
2026-08-20,movers,vault,"SPY,QQQ,MU,NVDA,AAPL,TSLA,AVGO,INTC,MSFT,AMZN",13,2,0.0301,0.0656,-0.0355,0.1379,21.8236,21.8537,False,False,16:00
2026-08-21,movers,vault,"SPY,MU,QQQ,NVDA,AAPL,TSLA,MSFT,INTC,META,AMZN",13,2,0.1397,0.0658,0.0739,0.6397,21.8537,21.9935,False,False,16:00
2026-08-24,movers,vault,"SPY,QQQ,TSLA,NVDA,MU,AAPL,MSFT,AMZN,INTC,META",13,2,-0.093,0.0659,-0.1589,-0.4224,21.9935,21.9006,False,False,16:00
2026-08-25,movers,vault,"NVDA,MU,QQQ,SPY,TSLA,AAPL,GOOGL,MSFT,INTC,AMD",13,2,-0.1568,0.0654,-0.2222,-0.716,21.9006,21.7438,False,False,16:00
2026-08-26,movers,vault,"NVDA,SPY,MU,QQQ,TSLA,MSFT,AMD,AAPL,GOOGL,INTC",13,2,-0.0519,0.0652,-0.1171,-0.2382,21.7438,21.692,False,False,16:00
2026-08-27,movers,vault,"NVDA,SPY,META,MU,QQQ,AAPL,MSFT,TSLA,GOOGL,AMD",13,2,-0.2518,0.0647,-0.3165,-0.1498,21.692,21.6595,True,False,16:00
2026-08-28,movers,vault,"NVDA,MU,SPY,QQQ,MSFT,TSLA,AAPL,INTC,AMZN,META",13,2,-0.0385,0.0644,-0.1029,-0.1796,21.4402,21.4017,False,False,16:00
2026-08-31,movers,vault,"NVDA,SPY,QQQ,MU,MSFT,AMZN,AAPL,TSLA,META,GOOGL",13,2,0.0461,0.0644,-0.0183,0.2154,21.4017,21.4478,False,False,16:00
2026-09-01,movers,vault,"SPY,NVDA,QQQ,TSLA,MU,MSFT,AAPL,AMZN,GOOGL,AVGO",13,2,0.0066,0.0644,-0.0578,0.0308,21.4478,21.4544,False,False,16:00
2026-09-02,movers,vault,"SPY,MU,QQQ,NVDA,AAPL,TSLA,MSFT,META,AMZN,GOOGL",13,2,-0.0824,0.0643,-0.1467,-0.3841,21.4544,21.372,False,False,16:00
2026-09-03,movers,vault,"NVDA,SPY,MU,QQQ,AVGO,TSLA,AAPL,META,GOOGL,MSFT",13,2,-0.0255,0.0641,-0.0896,-0.1188,21.372,21.3466,False,False,16:00
2026-09-04,movers,vault,"SPY,NVDA,TSLA,MU,AVGO,QQQ,MSFT,AAPL,META,INTC",13,2,-0.001,0.0641,-0.0651,-0.0047,21.3466,21.3456,False,False,16:00
