day,arm,period,universe,ticks,trades,gross_pnl,modeled_cost,net_pnl,net_pct,equity_start,equity_end,halted,day_stop,session_close
2025-09-22,fast,pre_vault,"SPY,QQQ,AAPL,MSFT,NVDA,TSLA,AMZN,META",13,2,-0.4118,0.0495,-0.4613,-0.8274,49.773,49.3612,False,False,16:00
2025-09-23,fast,pre_vault,"SPY,QQQ,AAPL,MSFT,NVDA,TSLA,AMZN,META",13,1,-0.5444,0.0244,-0.5688,-1.1027,49.3612,48.8169,False,False,16:00
2025-09-24,fast,pre_vault,"SPY,QQQ,AAPL,MSFT,NVDA,TSLA,AMZN,META",13,1,0.1947,0.0245,0.1702,0.3988,48.8169,49.0116,False,False,16:00
2025-09-25,fast,pre_vault,"SPY,QQQ,AAPL,MSFT,NVDA,TSLA,AMZN,META",13,2,-0.0513,0.049,-0.1003,-0.1049,49.0116,48.9602,False,False,16:00
2025-09-26,fast,pre_vault,"SPY,QQQ,AAPL,MSFT,NVDA,TSLA,AMZN,META",13,2,-0.0301,0.0489,-0.079,-0.0613,48.9602,48.9302,False,False,16:00
2025-09-29,fast,pre_vault,"SPY,QQQ,AAPL,MSFT,NVDA,TSLA,AMZN,META",13,2,-0.2513,0.0488,-0.3001,-0.5138,48.9302,48.6788,False,False,16:00
2025-09-30,fast,pre_vault,"SPY,QQQ,AAPL,MSFT,NVDA,TSLA,AMZN,META",13,2,0.207,0.0489,0.1581,0.4252,48.6788,48.8858,False,False,16:00
2025-10-01,fast,pre_vault,"SPY,QQQ,AAPL,MSFT,NVDA,TSLA,AMZN,META",13,2,0.3626,0.0491,0.3135,0.7415,48.8858,49.2483,False,False,16:00
2025-10-02,fast,pre_vault,"SPY,QQQ,AAPL,MSFT,NVDA,TSLA,AMZN,META",13,2,-0.0121,0.0492,-0.0613,-0.0246,49.2483,49.2362,False,False,16:00
2025-10-03,fast,pre_vault,"SPY,QQQ,AAPL,MSFT,NVDA,TSLA,AMZN,META",13,2,-0.2417,0.0491,-0.2908,-0.4909,49.2362,48.9945,False,False,16:00
2025-10-06,fast,pre_vault,"SPY,QQQ,AAPL,MSFT,NVDA,TSLA,AMZN,META",13,2,0.4076,0.0491,0.3585,0.8319,48.9945,49.4021,False,False,16:00
2025-10-07,fast,pre_vault,"SPY,QQQ,AAPL,MSFT,NVDA,TSLA,AMZN,META",13,0,0,0,0,0.0,49.4021,49.4021,False,False,16:00
2025-10-08,fast,pre_vault,"SPY,QQQ,AAPL,MSFT,NVDA,TSLA,AMZN,META",13,2,0.0963,0.0495,0.0468,0.1949,49.4021,49.4984,False,False,16:00
2025-10-09,fast,pre_vault,"SPY,QQQ,AAPL,MSFT,NVDA,TSLA,AMZN,META",13,2,0.4341,0.0498,0.3843,0.8768,49.4984,49.9324,False,False,16:00
2025-10-10,fast,pre_vault,"SPY,QQQ,AAPL,MSFT,NVDA,TSLA,AMZN,META",13,1,-0.3345,0.0248,-0.3593,-0.6697,49.9324,49.598,False,False,16:00
2025-10-13,fast,pre_vault,"SPY,QQQ,AAPL,MSFT,NVDA,TSLA,AMZN,META",13,2,0.2954,0.0498,0.2456,0.5956,49.598,49.8934,False,False,16:00
2025-10-14,fast,pre_vault,"SPY,QQQ,AAPL,MSFT,NVDA,TSLA,AMZN,META",13,2,-0.0848,0.05,-0.1348,-0.17,49.8934,49.8086,False,False,16:00
2025-10-15,fast,pre_vault,"SPY,QQQ,AAPL,MSFT,NVDA,TSLA,AMZN,META",13,2,-0.5599,0.0495,-0.6094,-1.1241,49.8086,49.2487,False,False,16:00
2025-10-16,fast,pre_vault,"SPY,QQQ,AAPL,MSFT,NVDA,TSLA,AMZN,META",13,2,-0.986,0.0487,-1.0347,-2.0021,49.2487,48.2627,False,False,16:00
2025-10-17,fast,pre_vault,"SPY,QQQ,AAPL,MSFT,NVDA,TSLA,AMZN,META",13,2,0.5308,0.0487,0.4821,1.0998,48.2627,48.7935,False,False,16:00
2025-10-20,fast,pre_vault,"SPY,QQQ,AAPL,MSFT,NVDA,TSLA,AMZN,META",13,2,0.0982,0.0488,0.0494,0.2011,48.7935,48.8916,False,False,16:00
2025-10-21,fast,pre_vault,"SPY,QQQ,AAPL,MSFT,NVDA,TSLA,AMZN,META",13,2,0.0397,0.0489,-0.0092,0.0812,48.8916,48.9313,False,False,16:00
2025-10-22,fast,pre_vault,"SPY,QQQ,AAPL,MSFT,NVDA,TSLA,AMZN,META",13,1,-0.3112,0.0243,-0.3355,-0.636,48.9313,48.6201,False,False,16:00
2025-10-23,fast,pre_vault,"SPY,QQQ,AAPL,MSFT,NVDA,TSLA,AMZN,META",13,2,0.1156,0.0487,0.0669,0.2378,48.6201,48.7357,False,False,16:00
2025-10-24,fast,pre_vault,"SPY,QQQ,AAPL,MSFT,NVDA,TSLA,AMZN,META",13,2,-0.0309,0.0488,-0.0797,-0.0634,48.7357,48.7048,False,False,16:00
2025-10-27,fast,pre_vault,"SPY,QQQ,AAPL,MSFT,NVDA,TSLA,AMZN,META",13,2,0.156,0.0489,0.1071,0.3203,48.7048,48.8608,False,False,16:00
2025-10-28,fast,pre_vault,"SPY,QQQ,AAPL,MSFT,NVDA,TSLA,AMZN,META",13,2,-0.011,0.0489,-0.0599,-0.0225,48.8608,48.8498,False,False,16:00
2025-10-29,fast,pre_vault,"SPY,QQQ,AAPL,MSFT,NVDA,TSLA,AMZN,META",13,0,0,0,0,0.0,48.8498,48.8498,False,False,16:00
2025-10-30,fast,pre_vault,"SPY,QQQ,AAPL,MSFT,NVDA,TSLA,AMZN,META",13,2,-0.6915,0.0484,-0.7399,-1.4158,48.8498,48.1582,False,False,16:00
2025-10-31,fast,pre_vault,"SPY,QQQ,AAPL,MSFT,NVDA,TSLA,AMZN,META",13,1,0.0592,0.0241,0.0351,0.1227,48.1582,48.2173,False,False,16:00
2025-11-03,fast,pre_vault,"SPY,QQQ,AAPL,MSFT,NVDA,TSLA,AMZN,META",13,2,-0.7261,0.0478,-0.7739,-1.5059,48.2173,47.4912,False,False,16:00
2025-11-04,fast,pre_vault,"SPY,QQQ,AAPL,MSFT,NVDA,TSLA,AMZN,META",13,2,-0.2306,0.0474,-0.278,-0.4856,47.4912,47.2606,False,False,16:00
2025-11-05,fast,pre_vault,"SPY,QQQ,AAPL,MSFT,NVDA,TSLA,AMZN,META",13,2,0.2016,0.0473,0.1543,0.4266,47.2606,47.4622,False,False,16:00
2025-11-06,fast,pre_vault,"SPY,QQQ,AAPL,MSFT,NVDA,TSLA,AMZN,META",13,1,-0.117,0.0237,-0.1407,-0.2465,47.4622,47.3452,False,False,16:00
2025-11-07,fast,pre_vault,"SPY,QQQ,AAPL,MSFT,NVDA,TSLA,AMZN,META",13,3,-0.2862,0.0705,-0.3567,-0.6043,47.3452,47.0591,False,False,16:00
2025-11-10,fast,pre_vault,"SPY,QQQ,AAPL,MSFT,NVDA,TSLA,AMZN,META",13,2,-0.1217,0.0471,-0.1688,-0.2586,47.0591,46.9374,False,False,16:00
2025-11-11,fast,pre_vault,"SPY,QQQ,AAPL,MSFT,NVDA,TSLA,AMZN,META",13,2,0.099,0.047,0.052,0.2109,46.9374,47.0364,False,False,16:00
2025-11-12,fast,pre_vault,"SPY,QQQ,AAPL,MSFT,NVDA,TSLA,AMZN,META",13,1,0.0379,0.0236,0.0143,0.0806,47.0364,47.0743,False,False,16:00
2025-11-13,fast,pre_vault,"SPY,QQQ,AAPL,MSFT,NVDA,TSLA,AMZN,META",13,2,-0.736,0.0468,-0.7828,-1.5637,47.0743,46.3382,False,False,16:00
2025-11-14,fast,pre_vault,"SPY,QQQ,AAPL,MSFT,NVDA,TSLA,AMZN,META",13,2,0.1703,0.0465,0.1238,0.3677,46.3382,46.5086,False,False,16:00
2025-11-17,fast,pre_vault,"SPY,QQQ,AAPL,MSFT,NVDA,TSLA,AMZN,META",13,1,-0.8244,0.0228,-0.8472,-1.7726,46.5086,45.6842,False,False,16:00
2025-11-18,fast,pre_vault,"SPY,QQQ,AAPL,MSFT,NVDA,TSLA,AMZN,META",13,2,0.007,0.0457,-0.0387,0.0151,45.6842,45.6911,False,False,16:00
2025-11-19,fast,pre_vault,"SPY,QQQ,AAPL,MSFT,NVDA,TSLA,AMZN,META",13,2,-0.4427,0.0454,-0.4881,-0.1725,45.6911,45.6123,True,False,16:00
2025-11-20,fast,pre_vault,"SPY,QQQ,AAPL,MSFT,NVDA,TSLA,AMZN,META",13,2,-1.2338,0.0446,-1.2784,-2.7267,45.2485,44.0147,False,False,16:00
2025-11-21,fast,pre_vault,"SPY,QQQ,AAPL,MSFT,NVDA,TSLA,AMZN,META",13,2,0.2247,0.0442,0.1805,0.5105,44.0147,44.2394,False,False,16:00
2025-11-24,fast,pre_vault,"SPY,QQQ,AAPL,MSFT,NVDA,TSLA,AMZN,META",13,2,0.2005,0.0445,0.156,0.4532,44.2394,44.4399,False,False,16:00
2025-11-25,fast,pre_vault,"SPY,QQQ,AAPL,MSFT,NVDA,TSLA,AMZN,META",13,2,0.2619,0.0446,0.2173,0.5891,44.4399,44.7017,False,False,16:00
2025-11-26,fast,pre_vault,"SPY,QQQ,AAPL,MSFT,NVDA,TSLA,AMZN,META",13,2,0.0237,0.0448,-0.0211,0.053,44.7017,44.7254,False,False,16:00
2025-11-28,fast,pre_vault,"SPY,QQQ,AAPL,MSFT,NVDA,TSLA,AMZN,META",7,2,-0.0439,0.0448,-0.0887,-0.0984,44.7254,44.6814,False,False,13:00
2025-12-01,fast,pre_vault,"SPY,QQQ,AAPL,MSFT,NVDA,TSLA,AMZN,META",13,2,0.0827,0.0448,0.0379,0.1853,44.6814,44.7642,False,False,16:00
2025-12-02,fast,pre_vault,"SPY,QQQ,AAPL,MSFT,NVDA,TSLA,AMZN,META",13,3,-0.7235,0.0664,-0.7899,-1.6162,44.7642,44.0407,False,False,16:00
2025-12-03,fast,pre_vault,"SPY,QQQ,AAPL,MSFT,NVDA,TSLA,AMZN,META",13,2,0.1922,0.0442,0.148,0.4364,44.0407,44.2329,False,False,16:00
2025-12-04,fast,pre_vault,"SPY,QQQ,AAPL,MSFT,NVDA,TSLA,AMZN,META",13,1,-0.1497,0.0221,-0.1718,-0.3384,44.2329,44.0832,False,False,16:00
2025-12-05,fast,pre_vault,"SPY,QQQ,AAPL,MSFT,NVDA,TSLA,AMZN,META",13,3,-0.2482,0.066,-0.3142,-0.5628,44.0832,43.8351,False,False,16:00
2025-12-08,fast,pre_vault,"SPY,QQQ,AAPL,MSFT,NVDA,TSLA,AMZN,META",13,2,-0.4615,0.0436,-0.5051,-1.053,43.8351,43.3735,False,False,16:00
2025-12-09,fast,pre_vault,"SPY,QQQ,AAPL,MSFT,NVDA,TSLA,AMZN,META",13,2,-0.0176,0.0433,-0.0609,-0.0406,43.3735,43.3559,False,False,16:00
